global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
117,2,17,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.33246640658864324,0.5426961421759862,0.21022973558734293,0.2535760728218466,0.41612483745123535,0.16254876462938878,0.960691823899371,0.0,2,"{""1"": 0.2535760728218466, ""2"": 0.33246640658864324}","{""1"": 0.41612483745123535, ""2"": 0.5426961421759862}","{""1"": 0.16254876462938878, ""2"": 0.21022973558734293}",nan,nan,nan,nan,37.98283472061157,9.79807576626665,13.716647148132324,9.690206394623406,nan,nan,15.798624038696289,9.721450328180985,60.19833869934082,9.721450328180985,nan,nan,4,2.342728345369639,0.0,2.231085717006242,0.7145856306763442,0.9523450388155295
118,2,18,permuted-mnist-task2-npz,0,0,1,0,1,none,1,0,0.5426961421759862,0.6410923276983095,0.09839618552232332,0.41612483745123535,0.36194191590810576,-0.05418292154312959,0.4787234042553191,0.0,2,"{""1"": 0.41612483745123535, ""2"": 0.5426961421759862}","{""1"": 0.36194191590810576, ""2"": 0.6410923276983095}","{""1"": -0.05418292154312959, ""2"": 0.09839618552232332}",nan,nan,nan,nan,57.023643493652344,9.721450328180985,49.471370697021484,9.615248835756383,nan,nan,68.43904876708984,10.2345340093971,71.34451141357422,10.2345340093971,nan,nan,4,3.376871521704572,0.0,1.9520527299526502,2.7554947674752994,0.578065442349645
119,2,19,permuted-mnist-task2-npz,0,0,1,0,1,none,1,0,0.6410923276983095,0.6276549631556133,-0.013437364542696173,0.36194191590810576,0.3727785002167317,0.01083658430862594,0.0,0.0,2,"{""1"": 0.36194191590810576, ""2"": 0.6410923276983095}","{""1"": 0.3727785002167317, ""2"": 0.6276549631556133}","{""1"": 0.01083658430862594, ""2"": -0.013437364542696173}",nan,nan,nan,nan,76.81273574829102,10.2345340093971,53.84830856323242,10.2345340093971,nan,nan,42.106475830078125,10.71235110455258,50.35461502075195,10.71235110455258,nan,nan,4,2.3441466376090925,0.0,0.4876019051867309,2.292873271829973,0.20800827787968565
120,2,20,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.6276549631556133,0.4083224967490247,-0.2193324664065886,0.3727785002167317,0.29432162982228,-0.0784568703944517,0.9056603773584906,0.0,2,"{""1"": 0.3727785002167317, ""2"": 0.6276549631556133}","{""1"": 0.29432162982228, ""2"": 0.4083224967490247}","{""1"": -0.0784568703944517, ""2"": -0.2193324664065886}",nan,nan,nan,nan,53.10806503295898,10.71235110455258,16.455408096313477,10.794493912284876,nan,nan,12.019554138183594,10.829534017173964,99.85490703582764,10.829534017173964,nan,nan,4,2.1072778671084893,0.0,1.9607677158244585,0.7720168222168737,0.9304742134049954
121,2,21,permuted-mnist-task2-npz,0,0,1,4,1,none,1,0,0.4083224967490247,0.5405288253142609,0.13220632856523623,0.29432162982228,0.34416991764195926,0.04984828781967926,0.73125,0.0,2,"{""1"": 0.29432162982228, ""2"": 0.4083224967490247}","{""1"": 0.34416991764195926, ""2"": 0.5405288253142609}","{""1"": 0.04984828781967926, ""2"": 0.13220632856523623}",nan,nan,nan,nan,100.79913368225098,10.829534017173964,37.86962890625,10.778850270381897,nan,nan,28.04474449157715,11.249573570686442,62.50197982788086,11.249573570686442,nan,nan,4,3.3277997814480456,0.0,2.0723036997152913,2.6038065906576042,0.6227248740346195
122,2,22,permuted-mnist-task2-npz,0,0,1,2,1,none,1,0,0.5405288253142609,0.3563068920676203,-0.18422193324664066,0.34416991764195926,0.22670134373645426,-0.117468573905505,0.8210784313725491,0.0,2,"{""1"": 0.34416991764195926, ""2"": 0.5405288253142609}","{""1"": 0.22670134373645426, ""2"": 0.3563068920676203}","{""1"": -0.117468573905505, ""2"": -0.18422193324664066}",nan,nan,nan,nan,60.569651412963864,11.249573570686442,9.272148132324219,11.354259879016897,nan,nan,15.054163932800293,11.39937170238626,44.92242202758789,11.39937170238626,nan,nan,4,2.024347496214933,0.0,1.7824886892195275,0.9595399200846827,0.8805250543948079
123,2,23,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.3563068920676203,0.552665799739922,0.19635890767230174,0.22670134373645426,0.3836150845253576,0.15691374078890333,0.970125786163522,0.0,2,"{""1"": 0.22670134373645426, ""2"": 0.3563068920676203}","{""1"": 0.3836150845253576, ""2"": 0.552665799739922}","{""1"": 0.15691374078890333, ""2"": 0.19635890767230174}",nan,nan,nan,nan,45.38106803894043,11.39937170238626,16.110881805419922,11.307003544557558,nan,nan,13.692960739135742,11.321816074369089,65.36332740783692,11.321816074369089,nan,nan,4,2.38160704227678,0.0,2.333286893047533,0.47730952070427224,0.979711115909351
124,2,24,permuted-mnist-task2-npz,0,0,1,1,1,none,1,0,0.552665799739922,0.5851755526657998,0.032509752925877766,0.3836150845253576,0.39271781534460337,0.009102730819245786,0.712,0.0,2,"{""1"": 0.3836150845253576, ""2"": 0.552665799739922}","{""1"": 0.39271781534460337, ""2"": 0.5851755526657998}","{""1"": 0.009102730819245786, ""2"": 0.032509752925877766}",nan,nan,nan,nan,65.93402862548828,11.321816074369089,19.39897346496582,11.280124095951608,nan,nan,26.857017517089844,11.339227168172883,45.921282577514646,11.339227168172883,nan,nan,4,2.2564458685463125,0.0,2.0035934650296294,1.0378637601199332,0.8879421806469179
125,2,25,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.5851755526657998,0.5392284351972259,-0.04594711746857394,0.39271781534460337,0.3784135240572172,-0.014304291287386195,0.9528301886792453,0.0,2,"{""1"": 0.39271781534460337, ""2"": 0.5851755526657998}","{""1"": 0.3784135240572172, ""2"": 0.5392284351972259}","{""1"": -0.014304291287386195, ""2"": -0.04594711746857394}",nan,nan,nan,nan,42.86069297790527,11.339227168172883,14.266040802001953,11.368790584274716,nan,nan,12.171268463134766,11.378944103572177,63.30396709442139,11.378944103572177,nan,nan,4,2.0146792344255022,0.0,1.9952557441448069,0.27908230521206795,0.9903590159913349
126,2,26,permuted-mnist-task2-npz,0,0,1,2,1,none,1,0,0.5392284351972259,0.3697442566103164,-0.16948417858690945,0.3784135240572172,0.2527091460771565,-0.12570437798006068,0.8137254901960784,0.0,2,"{""1"": 0.3784135240572172, ""2"": 0.5392284351972259}","{""1"": 0.2527091460771565, ""2"": 0.3697442566103164}","{""1"": -0.12570437798006068, ""2"": -0.16948417858690945}",nan,nan,nan,nan,62.958639526367186,11.378944103572177,14.803520202636719,11.441200996868295,nan,nan,15.970487594604492,11.446597721731244,54.300015163421634,11.446597721731244,nan,nan,4,2.20488102520351,0.0,2.196197385727664,0.19549265517009587,0.9960616290051114
127,2,27,permuted-mnist-task2-npz,0,0,1,1,1,none,1,0,0.3697442566103164,0.576506285218899,0.20676202860858262,0.2527091460771565,0.328998699609883,0.07628955353272648,0.07999999999999996,0.0,2,"{""1"": 0.2527091460771565, ""2"": 0.3697442566103164}","{""1"": 0.328998699609883, ""2"": 0.576506285218899}","{""1"": 0.07628955353272648, ""2"": 0.20676202860858262}",nan,nan,nan,nan,60.53999710083008,11.446597721731244,25.996143341064453,11.353684281534134,nan,nan,30.709558486938477,11.393857673820508,53.06657600402832,11.393857673820508,nan,nan,4,1.6390265408806663,0.0,1.5227574224314633,0.6063149628214107,0.9290620892644853
128,2,28,permuted-mnist-task2-npz,0,0,1,0,1,none,1,0,0.576506285218899,0.6749024707412223,0.09839618552232332,0.328998699609883,0.37494581707845687,0.045947117468573884,0.5395136778115501,0.0,2,"{""1"": 0.328998699609883, ""2"": 0.576506285218899}","{""1"": 0.37494581707845687, ""2"": 0.6749024707412223}","{""1"": 0.045947117468573884, ""2"": 0.09839618552232332}",nan,nan,nan,nan,53.45773544311523,11.393857673820508,60.06195831298828,11.321038151815696,nan,nan,35.414005279541016,11.792104933300413,49.21451416015625,11.792104933300413,nan,nan,4,3.248546813439067,0.0,1.9250265348760673,2.6167401932802115,0.5925808201106234
129,2,29,permuted-mnist-task2-npz,0,0,1,0,1,none,1,0,0.6749024707412223,0.6263545730385782,-0.048547897702644116,0.37494581707845687,0.32683138274815776,-0.048114434330299105,0.0,0.0,2,"{""1"": 0.37494581707845687, ""2"": 0.6749024707412223}","{""1"": 0.32683138274815776, ""2"": 0.6263545730385782}","{""1"": -0.048114434330299105, ""2"": -0.048547897702644116}",nan,nan,nan,nan,53.11139144897461,11.792104933300413,40.45749282836914,11.792104933300413,nan,nan,75.2945785522461,11.990398693558848,78.40854949951172,11.990398693558848,nan,nan,4,1.716979865764077,0.0,0.31949374336487535,1.6869924740169788,0.18607891084530026
130,2,30,permuted-mnist-task2-npz,0,0,1,4,1,none,1,0,0.6263545730385782,0.5283918508886,-0.09796272214997825,0.32683138274815776,0.3506718682271348,0.023840485478977047,0.16249999999999998,0.0,2,"{""1"": 0.32683138274815776, ""2"": 0.6263545730385782}","{""1"": 0.3506718682271348, ""2"": 0.5283918508886}","{""1"": 0.023840485478977047, ""2"": -0.09796272214997825}",nan,nan,nan,nan,81.50246963500976,11.990398693558848,34.6395263671875,12.025220715188421,nan,nan,29.63250160217285,12.364035613501876,60.37587051391601,12.364035613501876,nan,nan,4,2.9170461289054557,0.0,1.566250015610423,2.460898008199985,0.5369301500204866
131,2,31,permuted-mnist-task2-npz,0,0,1,2,1,none,1,0,0.5283918508886,0.4672735153879497,-0.06111833550065027,0.3506718682271348,0.25010836584308627,-0.10056350238404854,0.8651960784313726,0.0,2,"{""1"": 0.3506718682271348, ""2"": 0.5283918508886}","{""1"": 0.25010836584308627, ""2"": 0.4672735153879497}","{""1"": -0.10056350238404854, ""2"": -0.06111833550065027}",nan,nan,nan,nan,61.195780181884764,12.364035613501876,11.756783485412598,12.451947875730374,nan,nan,13.920299530029297,12.462582058143783,50.26622905731201,12.462582058143783,nan,nan,4,1.7066833966060304,0.0,1.6879116545243131,0.25243308573103734,0.9890010401929048
132,2,32,permuted-mnist-task2-npz,0,0,1,4,1,none,1,0,0.4672735153879497,0.5925444299956654,0.12527091460771567,0.25010836584308627,0.3857824013870828,0.13567403554399654,0.6625,0.0,2,"{""1"": 0.25010836584308627, ""2"": 0.4672735153879497}","{""1"": 0.3857824013870828, ""2"": 0.5925444299956654}","{""1"": 0.13567403554399654, ""2"": 0.12527091460771567}",nan,nan,nan,nan,49.119265937805174,12.462582058143783,21.898887634277344,12.367273411419257,nan,nan,19.580718994140625,12.652551589229196,52.683964538574216,12.652551589229196,nan,nan,4,2.8047425676345057,0.0,1.6989232847780096,2.2316452547705916,0.6057323422057448
133,2,33,permuted-mnist-task2-npz,0,0,1,1,1,none,1,0,0.5925444299956654,0.5682704811443433,-0.024273948851322058,0.3857824013870828,0.38404854789770265,-0.001733853489380155,0.5760000000000001,0.0,2,"{""1"": 0.3857824013870828, ""2"": 0.5925444299956654}","{""1"": 0.38404854789770265, ""2"": 0.5682704811443433}","{""1"": -0.001733853489380155, ""2"": -0.024273948851322058}",nan,nan,nan,nan,48.63444137573242,12.652551589229196,38.02815246582031,12.663385030121278,nan,nan,21.654699325561523,12.703490863730288,35.25772266387939,12.703490863730288,nan,nan,4,1.808805367837348,0.0,1.5984528101749997,0.846596404646777,0.8837063614452147
134,2,34,permuted-mnist-task2-npz,0,0,1,0,1,none,1,0,0.5682704811443433,0.6900736887732987,0.12180320762895536,0.38404854789770265,0.34980494148244473,-0.03424360641525792,0.44224924012158057,0.0,2,"{""1"": 0.38404854789770265, ""2"": 0.5682704811443433}","{""1"": 0.34980494148244473, ""2"": 0.6900736887732987}","{""1"": -0.03424360641525792, ""2"": 0.12180320762895536}",nan,nan,nan,nan,35.035613250732425,12.703490863730288,76.45165252685547,12.633218311982333,nan,nan,65.00743103027344,12.81368819969716,64.71151885986328,12.81368819969716,nan,nan,4,2.6583449791309026,0.0,2.0546549950410915,1.686769361656528,0.7729075839178896
135,2,35,permuted-mnist-task2-npz,0,0,1,1,1,none,1,0,0.6900736887732987,0.6844386649328131,-0.005635023840485531,0.34980494148244473,0.3255309926311227,-0.024273948851322058,0.72,0.0,2,"{""1"": 0.34980494148244473, ""2"": 0.6900736887732987}","{""1"": 0.3255309926311227, ""2"": 0.6844386649328131}","{""1"": -0.024273948851322058, ""2"": -0.005635023840485531}",nan,nan,nan,nan,62.871429443359375,12.81368819969716,24.821975708007812,12.873653494227517,nan,nan,23.615829467773438,12.89386452861148,45.31064987182617,12.89386452861148,nan,nan,4,2.0607016241393468,0.0,1.995778934265671,0.5131838162607261,0.9684948615975594
136,2,36,permuted-mnist-task2-npz,0,0,1,1,1,none,1,0,0.6844386649328131,0.6666666666666666,-0.017771998266146505,0.3255309926311227,0.31946250541829213,-0.006068487212830542,0.0,0.0,2,"{""1"": 0.3255309926311227, ""2"": 0.6844386649328131}","{""1"": 0.31946250541829213, ""2"": 0.6666666666666666}","{""1"": -0.006068487212830542, ""2"": -0.017771998266146505}",nan,nan,nan,nan,47.123177719116214,12.89386452861148,26.975419998168945,12.89386452861148,nan,nan,28.721050262451172,12.89743781186998,48.88801498413086,12.89743781186998,nan,nan,4,0.09718115334969005,0.0,0.030003518545319047,0.09243357312836428,0.3087380372719769
137,2,37,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.6666666666666666,0.6367576939748592,-0.02990897269180748,0.31946250541829213,0.3706111833550065,0.05114867793671435,0.9386792452830188,0.0,2,"{""1"": 0.31946250541829213, ""2"": 0.6666666666666666}","{""1"": 0.3706111833550065, ""2"": 0.6367576939748592}","{""1"": 0.05114867793671435, ""2"": -0.02990897269180748}",nan,nan,nan,nan,50.321908187866214,12.89743781186998,29.79080581665039,12.902473497561248,nan,nan,15.544012069702148,12.919750802427771,73.61135368347168,12.919750802427771,nan,nan,4,2.2462057354793807,0.0,2.1550984555741484,0.6332383855092703,0.9594394767731514
138,2,38,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.6367576939748592,0.6363242306025141,-0.0004334633723450665,0.3706111833550065,0.34763762462071957,-0.022973558734286914,0.0,0.0,2,"{""1"": 0.3706111833550065, ""2"": 0.6367576939748592}","{""1"": 0.34763762462071957, ""2"": 0.6363242306025141}","{""1"": -0.022973558734286914, ""2"": -0.0004334633723450665}",nan,nan,nan,nan,75.85723266601562,12.919750802427771,15.52022933959961,12.919750802427771,nan,nan,27.303119659423828,12.937181459066704,79.37582168579101,12.937181459066704,nan,nan,4,0.5139460205289538,0.0,0.14319703814155196,0.49359408453205217,0.2786227199383601
139,2,39,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.6363242306025141,0.6549631556133507,0.018638925010836638,0.34763762462071957,0.36540962288686607,0.017771998266146505,0.0,0.0,2,"{""1"": 0.34763762462071957, ""2"": 0.6363242306025141}","{""1"": 0.36540962288686607, ""2"": 0.6549631556133507}","{""1"": 0.017771998266146505, ""2"": 0.018638925010836638}",nan,nan,nan,nan,83.3147186279297,12.937181459066704,27.274234771728516,12.937181459066704,nan,nan,27.19055938720703,12.93837978647303,78.6929271697998,12.93837978647303,nan,nan,4,0.14330666890321794,0.0,0.042173576302791935,0.13696054473449323,0.29428900012308246
140,2,40,permuted-mnist-task2-npz,0,0,1,1,1,none,1,0,0.6549631556133507,0.7009102730819246,0.04594711746857383,0.36540962288686607,0.32683138274815776,-0.03857824013870831,0.728,0.0,2,"{""1"": 0.36540962288686607, ""2"": 0.6549631556133507}","{""1"": 0.32683138274815776, ""2"": 0.7009102730819246}","{""1"": -0.03857824013870831, ""2"": 0.04594711746857383}",nan,nan,nan,nan,76.84560165405273,12.93837978647303,22.12887191772461,12.928285204628061,nan,nan,23.754735946655273,12.930632848840958,48.998256301879884,12.930632848840958,nan,nan,4,2.0270386828649527,0.0,2.025631572991676,0.07551524568025351,0.999305829786984
141,2,41,permuted-mnist-task2-npz,0,0,1,1,1,none,1,0,0.7009102730819246,0.6870394451668834,-0.013870827915041128,0.32683138274815776,0.3281317728651929,0.001300390117035144,0.0,0.0,2,"{""1"": 0.32683138274815776, ""2"": 0.7009102730819246}","{""1"": 0.3281317728651929, ""2"": 0.6870394451668834}","{""1"": 0.001300390117035144, ""2"": -0.013870827915041128}",nan,nan,nan,nan,49.159872436523436,12.930632848840958,27.351381301879883,12.930632848840958,nan,nan,27.272878646850586,12.933790343094403,50.859221649169925,12.933790343094403,nan,nan,4,0.11454527367827458,0.0,0.03554566369763915,0.10889042893810806,0.31031977624119694
142,2,42,permuted-mnist-task2-npz,0,0,1,2,1,none,1,0,0.6870394451668834,0.5708712613784135,-0.11616818378846994,0.3281317728651929,0.24794104898136107,-0.08019072388383183,0.04656862745098034,0.0,2,"{""1"": 0.3281317728651929, ""2"": 0.6870394451668834}","{""1"": 0.24794104898136107, ""2"": 0.5708712613784135}","{""1"": -0.08019072388383183, ""2"": -0.11616818378846994}",nan,nan,nan,nan,49.01638240814209,12.933790343094403,11.815909385681152,12.985303198348578,nan,nan,11.74319839477539,12.990271186116871,59.637708473205564,12.990271186116871,nan,nan,4,1.4399595239786418,0.0,1.434961638236923,0.11986879279113155,0.9965291484520995
143,2,43,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.5708712613784135,0.6618985695708712,0.09102730819245775,0.24794104898136107,0.38534893801473774,0.13740788903337667,0.9449685534591195,0.0,2,"{""1"": 0.24794104898136107, ""2"": 0.5708712613784135}","{""1"": 0.38534893801473774, ""2"": 0.6618985695708712}","{""1"": 0.13740788903337667, ""2"": 0.09102730819245775}",nan,nan,nan,nan,58.86371002197266,12.990271186116871,23.370567321777344,12.94733178327124,nan,nan,23.28817367553711,12.948219092147303,84.8688133239746,12.948219092147303,nan,nan,4,2.097667499962534,0.0,2.0975792300613425,0.019243544744484108,0.9999579199743558
144,2,44,permuted-mnist-task2-npz,0,0,1,2,1,none,1,0,0.6618985695708712,0.5743389683571738,-0.08755960121369744,0.38534893801473774,0.2483745123537061,-0.13697442566103163,0.713235294117647,0.0,2,"{""1"": 0.38534893801473774, ""2"": 0.6618985695708712}","{""1"": 0.2483745123537061, ""2"": 0.5743389683571738}","{""1"": -0.13697442566103163, ""2"": -0.08755960121369744}",nan,nan,nan,nan,83.8932388305664,12.948219092147303,15.984648704528809,12.989227985496683,nan,nan,15.935037612915039,12.990388767516201,55.97400741577148,12.990388767516201,nan,nan,4,2.076440817056901,0.0,2.075814400272891,0.05100041528878947,0.9996983218689095
145,2,45,permuted-mnist-task2-npz,0,0,1,0,1,none,1,0,0.5743389683571738,0.7373211963589077,0.1629822280017339,0.2483745123537061,0.3563068920676203,0.10793237971391417,0.682370820668693,0.0,2,"{""1"": 0.2483745123537061, ""2"": 0.5743389683571738}","{""1"": 0.3563068920676203, ""2"": 0.7373211963589077}","{""1"": 0.10793237971391417, ""2"": 0.1629822280017339}",nan,nan,nan,nan,55.952294921875,12.990388767516201,85.80130004882812,12.87962644343428,nan,nan,86.65447998046875,13.031636585131944,88.29557189941406,13.031636585131944,nan,nan,4,2.903876090359765,0.0,2.396748081363281,1.6395410890381927,0.8253616913335718
146,2,46,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.7373211963589077,0.6679670567837018,-0.06935413957520586,0.3563068920676203,0.38751625487646296,0.031209362808842678,0.8742138364779873,0.0,2,"{""1"": 0.3563068920676203, ""2"": 0.7373211963589077}","{""1"": 0.38751625487646296, ""2"": 0.6679670567837018}","{""1"": 0.031209362808842678, ""2"": -0.06935413957520586}",nan,nan,nan,nan,90.43926620483398,13.031636585131944,57.497528076171875,13.099797653726661,nan,nan,42.1309700012207,13.104496871227619,96.51073760986328,13.104496871227619,nan,nan,4,1.9683204687971376,0.0,1.9497738966927058,0.2695685806275009,0.9905774631725714
147,2,47,permuted-mnist-task2-npz,0,0,1,2,1,none,1,0,0.6679670567837018,0.564802774165583,-0.10316428261811883,0.38751625487646296,0.25704377980060683,-0.13047247507585613,0.7205882352941176,0.0,2,"{""1"": 0.38751625487646296, ""2"": 0.6679670567837018}","{""1"": 0.25704377980060683, ""2"": 0.564802774165583}","{""1"": -0.13047247507585613, ""2"": -0.10316428261811883}",nan,nan,nan,nan,95.15679321289062,13.104496871227619,12.85001277923584,13.142199768366364,nan,nan,20.51764678955078,13.149327716621805,64.98026428222656,13.149327716621805,nan,nan,4,2.1578484039812142,0.0,2.113725943324139,0.4341340473664245,0.9795525670030159
148,2,48,permuted-mnist-task2-npz,0,0,1,4,1,none,1,0,0.564802774165583,0.5622019939315128,-0.002600780234070177,0.25704377980060683,0.3333333333333333,0.07628955353272648,0.6291666666666667,0.0,2,"{""1"": 0.25704377980060683, ""2"": 0.564802774165583}","{""1"": 0.3333333333333333, ""2"": 0.5622019939315128}","{""1"": 0.07628955353272648, ""2"": -0.002600780234070177}",nan,nan,nan,nan,65.71091995239257,13.149327716621805,39.11800003051758,13.065514967760043,nan,nan,34.58400344848633,13.19067939346276,68.74177169799805,13.19067939346276,nan,nan,4,2.266893241391049,0.0,1.6409326037913416,1.5640157152915646,0.7238684971259084
149,2,49,permuted-mnist-task2-npz,0,0,1,4,1,none,1,0,0.5622019939315128,0.5565669700910273,-0.005635023840485531,0.3333333333333333,0.2895535327264846,-0.04377980060684872,0.0,0.0,2,"{""1"": 0.3333333333333333, ""2"": 0.5622019939315128}","{""1"": 0.2895535327264846, ""2"": 0.5565669700910273}","{""1"": -0.04377980060684872, ""2"": -0.005635023840485531}",nan,nan,nan,nan,75.05328674316407,13.19067939346276,35.14200210571289,13.19067939346276,nan,nan,34.536434173583984,13.36328273919261,60.75779266357422,13.36328273919261,nan,nan,4,1.7694575606117309,0.0,0.3173163850666965,1.740772923322919,0.17932975174426655
150,2,50,permuted-mnist-task2-npz,0,0,1,4,1,none,1,0,0.5565669700910273,0.5374945817078457,-0.019072388383181593,0.2895535327264846,0.364976159514521,0.0754226267880364,0.0,0.0,2,"{""1"": 0.2895535327264846, ""2"": 0.5565669700910273}","{""1"": 0.364976159514521, ""2"": 0.5374945817078457}","{""1"": 0.0754226267880364, ""2"": -0.019072388383181593}",nan,nan,nan,nan,61.703269958496094,13.36328273919261,29.750198364257812,13.36328273919261,nan,nan,22.45983123779297,13.516645170309156,64.51060256958007,13.516645170309156,nan,nan,4,1.8450251175378867,0.0,0.3206295570940324,1.8169519452818166,0.17378059195298443
151,2,51,permuted-mnist-task2-npz,0,0,1,4,1,none,1,0,0.5374945817078457,0.5674035543996532,0.02990897269180748,0.364976159514521,0.3688773298656264,0.0039011703511053764,0.0,0.0,2,"{""1"": 0.364976159514521, ""2"": 0.5374945817078457}","{""1"": 0.3688773298656264, ""2"": 0.5674035543996532}","{""1"": 0.0039011703511053764, ""2"": 0.02990897269180748}",nan,nan,nan,nan,63.50485382080078,13.516645170309156,22.805885314941406,13.516645170309156,nan,nan,25.528575897216797,13.538636698358369,72.42896194458008,13.538636698358369,nan,nan,4,0.481511890742977,0.0,0.10682446152801235,0.4695127637733897,0.221852177654345
152,2,52,permuted-mnist-task2-npz,0,0,1,3,1,none,1,0,0.5674035543996532,0.5678370177719982,0.0004334633723450665,0.3688773298656264,0.37928045080190725,0.010403120936280874,0.8962264150943395,0.0,2,"{""1"": 0.3688773298656264, ""2"": 0.5674035543996532}","{""1"": 0.37928045080190725, ""2"": 0.5678370177719982}","{""1"": 0.010403120936280874, ""2"": 0.0004334633723450665}",nan,nan,nan,nan,70.53518295288086,13.538636698358369,36.96794128417969,13.57157068947858,nan,nan,13.593459129333496,13.586648170042636,69.41677761077881,13.586648170042636,nan,nan,4,2.175282849530189,0.0,2.1087859072904096,0.5337391429092894,0.969430668634605
153,2,53,permuted-mnist-task2-npz,0,0,1,1,1,none,1,0,0.5678370177719982,0.6874729085392285,0.11963589076723025,0.37928045080190725,0.34893801473775465,-0.0303424360641526,0.728,0.0,2,"{""1"": 0.37928045080190725, ""2"": 0.5678370177719982}","{""1"": 0.34893801473775465, ""2"": 0.6874729085392285}","{""1"": -0.0303424360641526, ""2"": 0.11963589076723025}",nan,nan,nan,nan,71.12821350097656,13.586648170042636,26.096097946166992,13.55730136546627,nan,nan,26.9560489654541,13.564204141351649,46.37001419067383,13.564204141351649,nan,nan,4,2.0496933365033723,0.0,2.0373803284962335,0.22433049450064932,0.9939927559948368
154,2,54,permuted-mnist-task2-npz,0,0,1,0,1,none,1,0,0.6874729085392285,0.6740355439965323,-0.013437364542696173,0.34893801473775465,0.3480710879930646,-0.0008669267446900775,0.6094224924012158,0.0,2,"{""1"": 0.34893801473775465, ""2"": 0.6874729085392285}","{""1"": 0.3480710879930646, ""2"": 0.6740355439965323}","{""1"": -0.0008669267446900775, ""2"": -0.013437364542696173}",nan,nan,nan,nan,43.49684371948242,13.564204141351649,37.218021392822266,13.513065396199458,nan,nan,45.458946228027344,14.152741309469565,57.06797866821289,14.152741309469565,nan,nan,4,4.406322881822102,0.0,2.0937984446714286,3.8770722732444054,0.4751804397514161
155,2,55,permuted-mnist-task2-npz,0,0,1,0,1,none,1,0,0.6740355439965323,0.670567837017772,-0.00346770697876031,0.3480710879930646,0.364542696142176,0.016471608149111416,0.0,0.0,2,"{""1"": 0.3480710879930646, ""2"": 0.6740355439965323}","{""1"": 0.364542696142176, ""2"": 0.670567837017772}","{""1"": 0.016471608149111416, ""2"": -0.00346770697876031}",nan,nan,nan,nan,55.78793182373047,14.152741309469565,38.759178161621094,14.152741309469565,nan,nan,59.55448913574219,14.351508389652851,74.97127380371094,14.351508389652851,nan,nan,4,2.0637789533095017,0.0,0.38683521942906285,2.0272005527654464,0.1874402386013975
156,2,56,permuted-mnist-task2-npz,0,0,1,4,1,none,1,0,0.670567837017772,0.4534026874729085,-0.2171651495448635,0.364542696142176,0.247074122236671,-0.117468573905505,0.24583333333333335,0.0,2,"{""1"": 0.364542696142176, ""2"": 0.670567837017772}","{""1"": 0.247074122236671, ""2"": 0.4534026874729085}","{""1"": -0.117468573905505, ""2"": -0.2171651495448635}",nan,nan,nan,nan,68.64965896606445,14.351508389652851,22.597394943237305,14.37725460133884,nan,nan,28.95672035217285,14.562325140922418,67.28451614379883,14.562325140922418,nan,nan,4,2.8064100507430703,0.0,1.7494575903075802,2.194387274987466,0.6233791779087102
157,2,57,permuted-mnist-task2-npz,0,0,1,1,1,none,1,0,0.4534026874729085,0.5457303857824014,0.09232769830949289,0.247074122236671,0.3081924577373212,0.061118335500650184,0.6,0.0,2,"{""1"": 0.247074122236671, ""2"": 0.4534026874729085}","{""1"": 0.3081924577373212, ""2"": 0.5457303857824014}","{""1"": 0.061118335500650184, ""2"": 0.09232769830949289}",nan,nan,nan,nan,65.07799911499023,14.562325140922418,44.578895568847656,14.558951340468205,nan,nan,33.723846435546875,14.602348629468645,54.021049880981444,14.602348629468645,nan,nan,4,1.9270595500758185,0.0,1.6154982594596083,1.0505826398819806,0.8383229565454838
