global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
123,2,23,permuted-mnist-task2-npz,0,0,1,3,0,none,1,0,0.435630689206762,0.5019505851755527,0.06631989596879068,0.34026874729085393,0.5496315561335067,0.20936280884265274,0.0,0.0,2,"{""1"": 0.34026874729085393, ""2"": 0.435630689206762}","{""1"": 0.5496315561335067, ""2"": 0.5019505851755527}","{""1"": 0.20936280884265274, ""2"": 0.06631989596879068}",nan,nan,nan,nan,20.228043937683104,16.771141620037586,27.575971603393555,16.771141620037586,nan,nan,13.096221923828125,16.953269790874913,21.6321964263916,16.953269790874913,nan,nan,4,3.504216973509304,0.0,1.2338554399493717,3.2798075173305596,0.35210589106683454
124,2,24,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.5019505851755527,0.458604247941049,-0.04334633723450371,0.5496315561335067,0.341135674035544,-0.20849588209796266,0.0,0.0,2,"{""1"": 0.5496315561335067, ""2"": 0.5019505851755527}","{""1"": 0.341135674035544, ""2"": 0.458604247941049}","{""1"": -0.20849588209796266, ""2"": -0.04334633723450371}",nan,nan,nan,nan,24.092917823791502,16.953269790874913,29.02829933166504,16.953269790874913,nan,nan,11.066204071044922,17.143159664147795,18.686256980895998,17.143159664147795,nan,nan,4,3.5003619432631186,0.0,1.3118454061480596,3.245241957730269,0.3747742168984822
125,2,25,permuted-mnist-task2-npz,0,0,1,3,0,none,1,0,0.458604247941049,0.48244473342002603,0.023840485478977047,0.341135674035544,0.3957520589510186,0.0546163849154746,0.0,0.0,2,"{""1"": 0.341135674035544, ""2"": 0.458604247941049}","{""1"": 0.3957520589510186, ""2"": 0.48244473342002603}","{""1"": 0.0546163849154746, ""2"": 0.023840485478977047}",nan,nan,nan,nan,19.8614501953125,17.143159664147795,28.12256622314453,17.143159664147795,nan,nan,6.514352798461914,17.35595542917366,36.051591110229495,17.35595542917366,nan,nan,4,3.357091172837377,0.0,1.4879744005641744,3.009317750921016,0.44323324090900734
126,2,26,permuted-mnist-task2-npz,0,0,1,2,0,none,1,0,0.48244473342002603,0.4932813177286519,0.010836584308625885,0.3957520589510186,0.4399653229302124,0.044213263979193784,0.0,0.0,2,"{""1"": 0.3957520589510186, ""2"": 0.48244473342002603}","{""1"": 0.4399653229302124, ""2"": 0.4932813177286519}","{""1"": 0.044213263979193784, ""2"": 0.010836584308625885}",nan,nan,nan,nan,37.16078491210938,17.35595542917366,49.34754943847656,17.35595542917366,nan,nan,7.039022922515869,17.470143486087682,10.272840118408203,17.470143486087682,nan,nan,4,2.695302115987042,0.0,1.0695879565211976,2.473991733961339,0.3968341619949008
127,2,27,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.4932813177286519,0.6055483311660165,0.11226701343736456,0.4399653229302124,0.4360641525791071,-0.003901170351105321,0.0,0.0,2,"{""1"": 0.4399653229302124, ""2"": 0.4932813177286519}","{""1"": 0.4360641525791071, ""2"": 0.6055483311660165}","{""1"": -0.003901170351105321, ""2"": 0.11226701343736456}",nan,nan,nan,nan,9.45559220314026,17.470143486087682,6.050441265106201,17.470143486087682,nan,nan,7.579633712768555,17.530454769729907,10.517327690124512,17.530454769729907,nan,nan,4,2.3082378192946846,0.0,1.0274696563036352,2.0669465246584324,0.44513162712893606
128,2,28,permuted-mnist-task2-npz,0,0,1,0,0,none,1,0,0.6055483311660165,0.7282184655396619,0.12267013437364538,0.4360641525791071,0.38925010836584306,-0.04681404421326402,0.0,0.0,2,"{""1"": 0.4360641525791071, ""2"": 0.6055483311660165}","{""1"": 0.38925010836584306, ""2"": 0.7282184655396619}","{""1"": -0.04681404421326402, ""2"": 0.12267013437364538}",nan,nan,nan,nan,10.962887954711913,17.530454769729907,10.598038673400879,17.530454769729907,nan,nan,12.527149200439453,17.8943040987831,25.208261489868164,17.8943040987831,nan,nan,4,3.4386951595897375,0.0,0.9478348663513435,3.30548536023299,0.2756379447325455
129,2,29,permuted-mnist-task2-npz,0,0,1,0,0,none,1,0,0.7282184655396619,0.763762462071955,0.03554399653229312,0.38925010836584306,0.43259644560034677,0.04334633723450371,0.0,0.0,2,"{""1"": 0.38925010836584306, ""2"": 0.7282184655396619}","{""1"": 0.43259644560034677, ""2"": 0.763762462071955}","{""1"": 0.04334633723450371, ""2"": 0.03554399653229312}",nan,nan,nan,nan,24.4079833984375,17.8943040987831,14.490991592407227,17.8943040987831,nan,nan,15.480815887451172,18.133586778261815,17.530606079101563,18.133586778261815,nan,nan,4,2.3185702041403284,0.0,0.36976923839221887,2.28889460261196,0.159481579523343
130,2,30,permuted-mnist-task2-npz,0,0,1,4,0,none,1,0,0.763762462071955,0.6770697876029476,-0.08669267446900741,0.43259644560034677,0.3823146944083225,-0.05028175119202427,0.0,0.0,2,"{""1"": 0.43259644560034677, ""2"": 0.763762462071955}","{""1"": 0.3823146944083225, ""2"": 0.6770697876029476}","{""1"": -0.05028175119202427, ""2"": -0.08669267446900741}",nan,nan,nan,nan,18.091019439697266,18.133586778261815,12.536195755004883,18.133586778261815,nan,nan,9.551437377929688,18.356431215344465,22.995662879943847,18.356431215344465,nan,nan,4,3.1431927044454215,0.0,0.9058055116497968,3.0098466326947246,0.2881800757454122
131,2,31,permuted-mnist-task2-npz,0,0,1,2,0,none,1,0,0.6770697876029476,0.5890767230169051,-0.0879930645860425,0.3823146944083225,0.3493714781100997,-0.03294321629822278,0.0,0.0,2,"{""1"": 0.3823146944083225, ""2"": 0.6770697876029476}","{""1"": 0.3493714781100997, ""2"": 0.5890767230169051}","{""1"": -0.03294321629822278, ""2"": -0.0879930645860425}",nan,nan,nan,nan,21.220873069763183,18.356431215344465,30.13063621520996,18.356431215344465,nan,nan,10.004446029663086,18.478727909808555,21.87902660369873,18.478727909808555,nan,nan,4,1.9299400691331534,0.0,0.6705433240243364,1.8097072473336882,0.34744256298340304
132,2,32,permuted-mnist-task2-npz,0,0,1,4,0,none,1,0,0.5890767230169051,0.5999133073255309,0.010836584308625885,0.3493714781100997,0.364976159514521,0.015604681404421283,0.0,0.0,2,"{""1"": 0.3493714781100997, ""2"": 0.5890767230169051}","{""1"": 0.364976159514521, ""2"": 0.5999133073255309}","{""1"": 0.015604681404421283, ""2"": 0.010836584308625885}",nan,nan,nan,nan,19.202995204925536,18.478727909808555,29.073659896850586,18.478727909808555,nan,nan,11.118581771850586,18.681299389735276,19.65876007080078,18.681299389735276,nan,nan,4,3.3454711681111537,0.0,0.9331836478051825,3.2126851100181013,0.2789393783153651
133,2,33,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.5999133073255309,0.5392284351972259,-0.06068487212830509,0.364976159514521,0.4174252275682705,0.05244906805374949,0.0,0.0,2,"{""1"": 0.364976159514521, ""2"": 0.5999133073255309}","{""1"": 0.4174252275682705, ""2"": 0.5392284351972259}","{""1"": 0.05244906805374949, ""2"": -0.06068487212830509}",nan,nan,nan,nan,19.429504776000975,18.681299389735276,18.78895378112793,18.681299389735276,nan,nan,7.977965831756592,18.875403456765373,15.237275886535645,18.875403456765373,nan,nan,4,2.6699191559454714,0.0,0.864589664089434,2.5260548315573628,0.32382615861750386
134,2,34,permuted-mnist-task2-npz,0,0,1,0,0,none,1,0,0.5392284351972259,0.7347204161248374,0.19549198092761155,0.4174252275682705,0.3511053315994798,-0.06631989596879068,0.0,0.0,2,"{""1"": 0.4174252275682705, ""2"": 0.5392284351972259}","{""1"": 0.3511053315994798, ""2"": 0.7347204161248374}","{""1"": -0.06631989596879068, ""2"": 0.19549198092761155}",nan,nan,nan,nan,15.334260177612304,18.875403456765373,23.19515037536621,18.875403456765373,nan,nan,30.578964233398438,19.178680345308965,24.173406982421874,19.178680345308965,nan,nan,4,3.608274908880798,0.0,1.0613247282713054,3.448657367616935,0.2941363269353025
135,2,35,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.7347204161248374,0.7191157347204161,-0.015604681404421283,0.3511053315994798,0.41569137407889034,0.06458604247941052,0.0,0.0,2,"{""1"": 0.3511053315994798, ""2"": 0.7347204161248374}","{""1"": 0.41569137407889034, ""2"": 0.7191157347204161}","{""1"": 0.06458604247941052, ""2"": -0.015604681404421283}",nan,nan,nan,nan,24.40345687866211,19.178680345308965,21.15241813659668,19.178680345308965,nan,nan,7.228097438812256,19.347020100841373,12.44114809036255,19.347020100841373,nan,nan,4,2.7562468085411087,0.0,1.1044086353866347,2.5253075130915206,0.4006929393854977
136,2,36,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.7191157347204161,0.7087126137841352,-0.01040312093628093,0.41569137407889034,0.42175986129172083,0.006068487212830487,0.0,0.0,2,"{""1"": 0.41569137407889034, ""2"": 0.7191157347204161}","{""1"": 0.42175986129172083, ""2"": 0.7087126137841352}","{""1"": 0.006068487212830487, ""2"": -0.01040312093628093}",nan,nan,nan,nan,11.67331895828247,19.347020100841373,8.458194732666016,19.347020100841373,nan,nan,8.000618934631348,19.38474291744872,12.565933418273925,19.38474291744872,nan,nan,4,0.6465451912738679,0.0,0.15952622148916912,0.6265557190041049,0.24673638230084557
137,2,37,permuted-mnist-task2-npz,0,0,1,3,0,none,1,0,0.7087126137841352,0.6107498916341569,-0.09796272214997825,0.42175986129172083,0.4720416124837451,0.05028175119202427,0.0,0.0,2,"{""1"": 0.42175986129172083, ""2"": 0.7087126137841352}","{""1"": 0.4720416124837451, ""2"": 0.6107498916341569}","{""1"": 0.05028175119202427, ""2"": -0.09796272214997825}",nan,nan,nan,nan,12.537672233581542,19.38474291744872,16.45894432067871,19.38474291744872,nan,nan,14.919050216674805,19.443959947370395,34.14014320373535,19.443959947370395,nan,nan,4,2.5700953842630905,0.0,1.0906857755062747,2.3271860310939303,0.4243756018489472
138,2,38,permuted-mnist-task2-npz,0,0,1,3,0,none,1,0,0.6107498916341569,0.6380580840918942,0.0273081924577373,0.4720416124837451,0.48201127004768096,0.009969657563935863,0.0,0.0,2,"{""1"": 0.4720416124837451, ""2"": 0.6107498916341569}","{""1"": 0.48201127004768096, ""2"": 0.6380580840918942}","{""1"": 0.009969657563935863, ""2"": 0.0273081924577373}",nan,nan,nan,nan,38.08749084472656,19.443959947370395,14.934051513671875,19.443959947370395,nan,nan,21.3616943359375,19.453914473113556,33.166611671447754,19.453914473113556,nan,nan,4,0.4957503564459086,0.0,0.11244129936992753,0.4828305811692625,0.2268103248090538
139,2,39,permuted-mnist-task2-npz,0,0,1,3,0,none,1,0,0.6380580840918942,0.6228868660598179,-0.015171218032076328,0.48201127004768096,0.48547897702644127,0.00346770697876031,0.0,0.0,2,"{""1"": 0.48201127004768096, ""2"": 0.6380580840918942}","{""1"": 0.48547897702644127, ""2"": 0.6228868660598179}","{""1"": 0.00346770697876031, ""2"": -0.015171218032076328}",nan,nan,nan,nan,30.04400215148926,19.453914473113556,18.108928680419922,19.453914473113556,nan,nan,14.919109344482422,19.457619038410954,31.041698455810547,19.457619038410954,nan,nan,4,0.18911387664269233,0.0,0.07119375577481626,0.17520133412021516,0.3764597132602371
140,2,40,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.6228868660598179,0.659297789336801,0.03641092327698314,0.48547897702644127,0.44213263979193757,-0.04334633723450371,0.0,0.0,2,"{""1"": 0.48547897702644127, ""2"": 0.6228868660598179}","{""1"": 0.44213263979193757, ""2"": 0.659297789336801}","{""1"": -0.04334633723450371, ""2"": 0.03641092327698314}",nan,nan,nan,nan,35.16122398376465,19.457619038410954,40.602874755859375,19.457619038410954,nan,nan,6.786996841430664,19.507119045375482,9.301785564422607,19.507119045375482,nan,nan,4,2.852568428726815,0.0,1.4447332252347775,2.459652932523548,0.506467508609109
141,2,41,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.659297789336801,0.5908105765062852,-0.06848721283051584,0.44213263979193757,0.43259644560034677,-0.009536194191590797,0.0,0.0,2,"{""1"": 0.44213263979193757, ""2"": 0.659297789336801}","{""1"": 0.43259644560034677, ""2"": 0.5908105765062852}","{""1"": -0.009536194191590797, ""2"": -0.06848721283051584}",nan,nan,nan,nan,9.02151107788086,19.507119045375482,5.056758403778076,19.507119045375482,nan,nan,5.526880741119385,19.546806013624394,10.843620491027831,19.546806013624394,nan,nan,4,0.4972358598438501,0.0,0.1497433686123501,0.4741523213813033,0.30115158761693844
142,2,42,permuted-mnist-task2-npz,0,0,1,2,0,none,1,0,0.5908105765062852,0.4091894234937148,-0.18162115301257042,0.43259644560034677,0.2752492414390984,-0.15734720416124837,0.0,0.0,2,"{""1"": 0.43259644560034677, ""2"": 0.5908105765062852}","{""1"": 0.2752492414390984, ""2"": 0.4091894234937148}","{""1"": -0.15734720416124837, ""2"": -0.18162115301257042}",nan,nan,nan,nan,11.031681060791016,19.546806013624394,5.585787773132324,19.546806013624394,nan,nan,11.062057495117188,19.632185876260074,24.787387466430665,19.632185876260074,nan,nan,4,2.1718903252006045,0.0,1.1367565702589721,1.850646396444509,0.5233950154243876
143,2,43,permuted-mnist-task2-npz,0,0,1,3,0,none,1,0,0.4091894234937148,0.5539661898569571,0.14477676636324233,0.2752492414390984,0.4442999566536628,0.16905071521456438,0.0,0.0,2,"{""1"": 0.2752492414390984, ""2"": 0.4091894234937148}","{""1"": 0.4442999566536628, ""2"": 0.5539661898569571}","{""1"": 0.16905071521456438, ""2"": 0.14477676636324233}",nan,nan,nan,nan,26.136282920837402,19.632185876260074,36.151912689208984,19.632185876260074,nan,nan,10.245513916015625,19.733384834693005,29.3714900970459,19.733384834693005,nan,nan,4,3.544235180846688,0.0,1.704568085303496,3.1074186489297078,0.48094102065083844
144,2,44,permuted-mnist-task2-npz,0,0,1,2,0,none,1,0,0.5539661898569571,0.6432596445600347,0.08929345470307759,0.4442999566536628,0.45080190723883834,0.006501950585175553,0.0,0.0,2,"{""1"": 0.4442999566536628, ""2"": 0.5539661898569571}","{""1"": 0.45080190723883834, ""2"": 0.6432596445600347}","{""1"": 0.006501950585175553, ""2"": 0.08929345470307759}",nan,nan,nan,nan,29.914536666870116,19.733384834693005,31.530046463012695,19.733384834693005,nan,nan,5.463275909423828,19.801476855240672,14.220883560180663,19.801476855240672,nan,nan,4,2.369884356146245,0.0,0.9321741979355179,2.178853626614228,0.39334163944225825
145,2,45,permuted-mnist-task2-npz,0,0,1,0,0,none,1,0,0.6432596445600347,0.7923710446467274,0.14911140008669266,0.45080190723883834,0.41612483745123535,-0.03467706978760299,0.0,0.0,2,"{""1"": 0.45080190723883834, ""2"": 0.6432596445600347}","{""1"": 0.41612483745123535, ""2"": 0.7923710446467274}","{""1"": -0.03467706978760299, ""2"": 0.14911140008669266}",nan,nan,nan,nan,14.27478199005127,19.801476855240672,19.260784149169922,19.801476855240672,nan,nan,25.235219955444336,20.129350436354922,22.418438720703126,20.129350436354922,nan,nan,4,4.0471574968249895,0.0,1.322312121792284,3.825045680337413,0.3267261337937345
146,2,46,permuted-mnist-task2-npz,0,0,1,3,0,none,1,0,0.7923710446467274,0.6341569137407889,-0.1582141309059385,0.41612483745123535,0.4273948851322063,0.011270047680970952,0.0,0.0,2,"{""1"": 0.41612483745123535, ""2"": 0.7923710446467274}","{""1"": 0.4273948851322063, ""2"": 0.6341569137407889}","{""1"": 0.011270047680970952, ""2"": -0.1582141309059385}",nan,nan,nan,nan,23.717539596557618,20.129350436354922,26.69332504272461,20.129350436354922,nan,nan,17.140621185302734,20.198489338089814,59.69282608032226,20.198489338089814,nan,nan,4,2.059103320443429,0.0,0.7921416639012723,1.9006362273125488,0.38470224200808895
147,2,47,permuted-mnist-task2-npz,0,0,1,2,0,none,1,0,0.6341569137407889,0.5665366276549632,-0.06762028608582571,0.4273948851322063,0.2977893368010403,-0.129605548331166,0.0,0.0,2,"{""1"": 0.4273948851322063, ""2"": 0.6341569137407889}","{""1"": 0.2977893368010403, ""2"": 0.5665366276549632}","{""1"": -0.129605548331166, ""2"": -0.06762028608582571}",nan,nan,nan,nan,56.36014041900635,20.198489338089814,60.847816467285156,20.198489338089814,nan,nan,17.45862579345703,20.29184440604142,73.14935264587402,20.29184440604142,nan,nan,4,2.304425847831346,0.0,0.8013210059258173,2.160616378169724,0.34773130438524563
148,2,48,permuted-mnist-task2-npz,0,0,1,4,0,none,1,0,0.5665366276549632,0.6970091027308193,0.13047247507585613,0.2977893368010403,0.3285652362375379,0.03077589943649761,0.0,0.0,2,"{""1"": 0.2977893368010403, ""2"": 0.5665366276549632}","{""1"": 0.3285652362375379, ""2"": 0.6970091027308193}","{""1"": 0.03077589943649761, ""2"": 0.13047247507585613}",nan,nan,nan,nan,75.97424392700195,20.29184440604142,100.77689361572266,20.29184440604142,nan,nan,13.026774406433105,20.578350523550686,28.01222953796387,20.578350523550686,nan,nan,4,3.9762134764189216,0.0,1.296390827984233,3.758941929742172,0.3260365258737238
149,2,49,permuted-mnist-task2-npz,0,0,1,4,0,none,1,0,0.6970091027308193,0.6098829648894668,-0.08712613784135248,0.3285652362375379,0.3259644560034677,-0.0026007802340702324,0.0,0.0,2,"{""1"": 0.3285652362375379, ""2"": 0.6970091027308193}","{""1"": 0.3259644560034677, ""2"": 0.6098829648894668}","{""1"": -0.0026007802340702324, ""2"": -0.08712613784135248}",nan,nan,nan,nan,26.256516647338866,20.578350523550686,18.526208877563477,20.578350523550686,nan,nan,14.86699104309082,20.72549763865468,25.419567489624022,20.72549763865468,nan,nan,4,1.8373012857070077,0.0,0.34046411687618666,1.8054806007211326,0.18530663398789715
150,2,50,permuted-mnist-task2-npz,0,0,1,4,0,none,1,0,0.6098829648894668,0.6150845253576073,0.005201560468140465,0.3259644560034677,0.305591677503251,-0.02037277850021668,0.0,0.0,2,"{""1"": 0.3259644560034677, ""2"": 0.6098829648894668}","{""1"": 0.305591677503251, ""2"": 0.6150845253576073}","{""1"": -0.02037277850021668, ""2"": 0.005201560468140465}",nan,nan,nan,nan,25.17740592956543,20.72549763865468,10.246134757995605,20.72549763865468,nan,nan,13.101423263549805,20.784259036206226,29.725471878051756,20.784259036206226,nan,nan,4,1.188685879026594,0.0,0.22702974903332465,1.1668040161274267,0.190992215049317
151,2,51,permuted-mnist-task2-npz,0,0,1,4,0,none,1,0,0.6150845253576073,0.6016471608149111,-0.013437364542696173,0.305591677503251,0.30385782401387085,-0.001733853489380155,0.0,0.0,2,"{""1"": 0.305591677503251, ""2"": 0.6150845253576073}","{""1"": 0.30385782401387085, ""2"": 0.6016471608149111}","{""1"": -0.001733853489380155, ""2"": -0.013437364542696173}",nan,nan,nan,nan,34.14132537841797,20.784259036206226,13.909761428833008,20.784259036206226,nan,nan,14.098082542419434,20.819879045680196,34.35667705535889,20.819879045680196,nan,nan,4,0.7783549034121999,0.0,0.12754833579899366,0.7678331704873932,0.16386912350609675
152,2,52,permuted-mnist-task2-npz,0,0,1,3,0,none,1,0,0.6016471608149111,0.6085825747724317,0.00693541395752062,0.30385782401387085,0.38534893801473774,0.0814911140008669,0.0,0.0,2,"{""1"": 0.30385782401387085, ""2"": 0.6016471608149111}","{""1"": 0.38534893801473774, ""2"": 0.6085825747724317}","{""1"": 0.0814911140008669, ""2"": 0.00693541395752062}",nan,nan,nan,nan,37.6143238067627,20.819879045680196,39.58567810058594,20.819879045680196,nan,nan,12.194348335266113,21.00904234424643,35.775275802612306,21.00904234424643,nan,nan,4,3.7880202934554625,0.0,1.4670560051692967,3.4923980903280647,0.3872883172520306
153,2,53,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.6085825747724317,0.5279583875162549,-0.08062418725617682,0.38534893801473774,0.2795838751625488,-0.10576506285218895,0.0,0.0,2,"{""1"": 0.38534893801473774, ""2"": 0.6085825747724317}","{""1"": 0.2795838751625488, ""2"": 0.5279583875162549}","{""1"": -0.10576506285218895, ""2"": -0.08062418725617682}",nan,nan,nan,nan,32.843604278564456,21.00904234424643,35.31624221801758,21.00904234424643,nan,nan,31.756610870361328,21.1134059397697,39.81659355163574,21.1134059397697,nan,nan,4,3.4850441157642376,0.0,1.242444263768175,3.2560504818341647,0.3565074709234669
154,2,54,permuted-mnist-task2-npz,0,0,1,0,0,none,1,0,0.5279583875162549,0.7624620719549198,0.23450368443866487,0.2795838751625488,0.35283918508886,0.07325530992631119,0.0,0.0,2,"{""1"": 0.2795838751625488, ""2"": 0.5279583875162549}","{""1"": 0.35283918508886, ""2"": 0.7624620719549198}","{""1"": 0.07325530992631119, ""2"": 0.23450368443866487}",nan,nan,nan,nan,40.16277313232422,21.1134059397697,49.93152618408203,21.1134059397697,nan,nan,27.029468536376953,21.454718998024713,29.39445343017578,21.454718998024713,nan,nan,4,3.7501939941931606,0.0,0.9163334260641347,3.6365214211331156,0.2443429399873048
155,2,55,permuted-mnist-task2-npz,0,0,1,0,0,none,1,0,0.7624620719549198,0.7854356306892067,0.02297355873428697,0.35283918508886,0.4213263979193758,0.06848721283051584,0.0,0.0,2,"{""1"": 0.35283918508886, ""2"": 0.7624620719549198}","{""1"": 0.4213263979193758, ""2"": 0.7854356306892067}","{""1"": 0.06848721283051584, ""2"": 0.02297355873428697}",nan,nan,nan,nan,29.877882385253905,21.454718998024713,27.676490783691406,21.454718998024713,nan,nan,16.697675704956055,21.53179490101674,17.911047744750977,21.53179490101674,nan,nan,4,1.6397850044961144,0.0,0.2856029318204314,1.614721594054497,0.17417096206951804
156,2,56,permuted-mnist-task2-npz,0,0,1,4,0,none,1,0,0.7854356306892067,0.70567837017772,-0.0797572605114868,0.4213263979193758,0.32683138274815776,-0.09449501517121806,0.0,0.0,2,"{""1"": 0.4213263979193758, ""2"": 0.7854356306892067}","{""1"": 0.32683138274815776, ""2"": 0.70567837017772}","{""1"": -0.09449501517121806, ""2"": -0.0797572605114868}",nan,nan,nan,nan,20.275875854492188,21.53179490101674,18.711917877197266,21.53179490101674,nan,nan,17.429170608520508,21.703059375573094,25.029482650756837,21.703059375573094,nan,nan,4,2.7472805264157105,0.0,0.7457439066754339,2.6441286497595846,0.2714480372516274
157,2,57,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.70567837017772,0.7013437364542696,-0.004334633723450332,0.32683138274815776,0.38058084091894234,0.05374945817078458,0.0,0.0,2,"{""1"": 0.32683138274815776, ""2"": 0.70567837017772}","{""1"": 0.38058084091894234, ""2"": 0.7013437364542696}","{""1"": 0.05374945817078458, ""2"": -0.004334633723450332}",nan,nan,nan,nan,24.242457962036134,21.703059375573094,20.250648498535156,21.703059375573094,nan,nan,11.046699523925781,21.799591410651015,15.99722957611084,21.799591410651015,nan,nan,4,2.1629788854471483,0.0,0.860406244945488,1.984484505494813,0.39778763016783686
158,2,58,permuted-mnist-task2-npz,0,0,1,0,0,none,1,0,0.7013437364542696,0.8123103597745991,0.11096662332032947,0.38058084091894234,0.4182921543129606,0.03771131339401823,0.0,0.0,2,"{""1"": 0.38058084091894234, ""2"": 0.7013437364542696}","{""1"": 0.4182921543129606, ""2"": 0.8123103597745991}","{""1"": 0.03771131339401823, ""2"": 0.11096662332032947}",nan,nan,nan,nan,17.636752891540528,21.799591410651015,20.697917938232422,21.799591410651015,nan,nan,28.143409729003906,21.893862865362898,20.475619888305665,21.893862865362898,nan,nan,4,2.5465538233406626,0.0,0.7848703744094805,2.422584337137774,0.3082088299942353
159,2,59,permuted-mnist-task2-npz,0,0,1,0,0,none,1,0,0.8123103597745991,0.8123103597745991,0.0,0.4182921543129606,0.4317295188556567,0.013437364542696117,0.0,0.0,2,"{""1"": 0.4182921543129606, ""2"": 0.8123103597745991}","{""1"": 0.4317295188556567, ""2"": 0.8123103597745991}","{""1"": 0.013437364542696117, ""2"": 0.0}",nan,nan,nan,nan,19.89113998413086,21.893862865362898,18.204139709472656,21.893862865362898,nan,nan,18.77240753173828,21.950975721500928,22.15916633605957,21.950975721500928,nan,nan,4,1.4025844402951397,0.0,0.2403750129103409,1.3818331901233172,0.171380065259806
160,2,60,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.8123103597745991,0.8131772865192891,0.000866926744690022,0.4317295188556567,0.4616384915474642,0.029908972691807534,0.0,0.0,2,"{""1"": 0.4317295188556567, ""2"": 0.8123103597745991}","{""1"": 0.4616384915474642, ""2"": 0.8131772865192891}","{""1"": 0.029908972691807534, ""2"": 0.000866926744690022}",nan,nan,nan,nan,22.120685386657716,21.950975721500928,21.88066864013672,21.950975721500928,nan,nan,12.967714309692383,22.026981167448252,15.333195686340332,22.026981167448252,nan,nan,4,1.7551901462760675,0.0,0.7674176652643931,1.5785317787820272,0.4372276513129715
161,2,61,permuted-mnist-task2-npz,0,0,1,4,0,none,1,0,0.8131772865192891,0.7364542696142176,-0.07672301690507155,0.4616384915474642,0.34763762462071957,-0.11400086692674466,0.0,0.0,2,"{""1"": 0.4616384915474642, ""2"": 0.8131772865192891}","{""1"": 0.34763762462071957, ""2"": 0.7364542696142176}","{""1"": -0.11400086692674466, ""2"": -0.07672301690507155}",nan,nan,nan,nan,14.31617259979248,22.026981167448252,17.63361167907715,22.026981167448252,nan,nan,19.923633575439453,22.214358390709812,26.166506195068358,22.214358390709812,nan,nan,4,3.0321554634800907,0.0,0.8163111120213221,2.920205972718821,0.26921809315283246
162,2,62,permuted-mnist-task2-npz,0,0,1,1,0,none,1,0,0.7364542696142176,0.752925877763329,0.016471608149111416,0.34763762462071957,0.3944516688339835,0.04681404421326396,0.0,0.0,2,"{""1"": 0.34763762462071957, ""2"": 0.7364542696142176}","{""1"": 0.3944516688339835, ""2"": 0.752925877763329}","{""1"": 0.04681404421326396, ""2"": 0.016471608149111416}",nan,nan,nan,nan,29.381227874755858,22.214358390709812,28.076173782348633,22.214358390709812,nan,nan,14.647422790527344,22.25519892678009,19.913528442382812,22.25519892678009,nan,nan,4,1.3816979797700895,0.0,0.5755754742190734,1.2561059592161146,0.41657111948186454
163,2,63,permuted-mnist-task2-npz,0,0,1,0,0,none,1,0,0.752925877763329,0.823146944083225,0.070221066319896,0.3944516688339835,0.4044213263979194,0.009969657563935863,0.0,0.0,2,"{""1"": 0.3944516688339835, ""2"": 0.752925877763329}","{""1"": 0.4044213263979194, ""2"": 0.823146944083225}","{""1"": 0.009969657563935863, ""2"": 0.070221066319896}",nan,nan,nan,nan,18.97969856262207,22.25519892678009,21.715206146240234,22.25519892678009,nan,nan,22.606063842773438,22.3554608579812,22.95616455078125,22.3554608579812,nan,nan,4,2.3630513075417676,0.0,0.6563581266903274,2.2700672879019295,0.27775872855373807
