global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
214,3,14,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,B,0,0.4276729559748428,0.4276729559748428,0.0,636
214,3,14,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
215,3,15,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,B,0,0.0024509803921568627,0.0024509803921568627,0.0,408
215,3,15,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,B,0,0.0024509803921568627,0.0024509803921568627,0.0,408
215,3,15,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
216,3,16,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,B,0,0.04375,0.04375,0.0,480
216,3,16,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,B,0,0.075,0.075,0.0,480
216,3,16,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
217,3,17,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,B,0,0.032,0.032,0.0,125
217,3,17,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,B,0,0.048,0.048,0.0,125
217,3,17,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
218,3,18,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,B,0,0.08176100628930817,0.08176100628930817,0.0,636
218,3,18,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,B,0,0.470125786163522,0.470125786163522,0.0,636
218,3,18,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
219,3,19,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,B,0,0.04583333333333333,0.04583333333333333,0.0,480
219,3,19,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,B,0,0.0875,0.0875,0.0,480
219,3,19,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
220,3,20,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,B,0,0.032,0.032,0.0,125
220,3,20,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,B,0,0.04,0.04,0.0,125
220,3,20,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
221,3,21,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,B,0,0.30851063829787234,0.30851063829787234,0.0,658
221,3,21,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,B,0,0.3860182370820669,0.3860182370820669,0.0,658
221,3,21,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
222,3,22,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,B,0,0.06289308176100629,0.06289308176100629,0.0,636
222,3,22,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,B,0,0.3238993710691824,0.3238993710691824,0.0,636
222,3,22,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
223,3,23,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,B,0,0.05817610062893082,0.05817610062893082,0.0,636
223,3,23,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,B,0,0.1650943396226415,0.1650943396226415,0.0,636
223,3,23,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
224,3,24,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,B,0,0.008,0.008,0.0,125
224,3,24,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,B,0,0.032,0.032,0.0,125
224,3,24,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
225,3,25,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,B,0,0.0024509803921568627,0.0024509803921568627,0.0,408
225,3,25,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,B,0,0.004901960784313725,0.004901960784313725,0.0,408
225,3,25,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
226,3,26,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,B,0,0.07389937106918239,0.07389937106918239,0.0,636
226,3,26,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,B,0,0.24842767295597484,0.24842767295597484,0.0,636
226,3,26,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
227,3,27,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,B,0,0.041666666666666664,0.041666666666666664,0.0,480
227,3,27,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,B,0,0.09375,0.09375,0.0,480
227,3,27,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
228,3,28,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,B,0,0.004559270516717325,0.004559270516717325,0.0,658
228,3,28,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,B,0,0.004559270516717325,0.004559270516717325,0.0,658
228,3,28,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
229,3,29,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,B,0,0.014705882352941176,0.014705882352941176,0.0,408
229,3,29,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,B,0,0.058823529411764705,0.058823529411764705,0.0,408
229,3,29,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
230,3,30,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,B,0,0.0,0.0,0.0,125
230,3,30,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,B,0,0.088,0.088,0.0,125
230,3,30,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
231,3,31,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,B,0,0.008,0.008,0.0,125
231,3,31,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,B,0,0.08,0.08,0.0,125
231,3,31,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
232,3,32,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,B,0,0.3130699088145897,0.3130699088145897,0.0,658
232,3,32,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,B,0,0.41641337386018235,0.41641337386018235,0.0,658
232,3,32,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
233,3,33,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,B,0,0.004901960784313725,0.004901960784313725,0.0,408
233,3,33,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,B,0,0.04656862745098039,0.04656862745098039,0.0,408
233,3,33,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
234,3,34,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,B,0,0.3161094224924012,0.3161094224924012,0.0,658
234,3,34,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,B,0,0.4148936170212766,0.4148936170212766,0.0,658
234,3,34,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
235,3,35,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,B,0,0.058333333333333334,0.058333333333333334,0.0,480
235,3,35,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,B,0,0.13333333333333333,0.13333333333333333,0.0,480
235,3,35,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
236,3,36,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,B,0,0.0196078431372549,0.0196078431372549,0.0,408
236,3,36,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,B,0,0.004901960784313725,0.004901960784313725,0.0,408
236,3,36,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
237,3,37,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,B,0,0.0024509803921568627,0.0024509803921568627,0.0,408
237,3,37,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,B,0,0.0024509803921568627,0.0024509803921568627,0.0,408
237,3,37,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
238,3,38,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,B,0,0.0,0.0,0.0,125
238,3,38,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,B,0,0.008,0.008,0.0,125
238,3,38,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
239,3,39,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,B,0,0.0375,0.0375,0.0,480
239,3,39,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,B,0,0.04583333333333333,0.04583333333333333,0.0,480
239,3,39,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
240,3,40,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,B,0,0.029411764705882353,0.029411764705882353,0.0,408
240,3,40,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,B,0,0.09313725490196079,0.09313725490196079,0.0,408
240,3,40,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
241,3,41,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,B,0,0.05,0.05,0.0,480
241,3,41,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,B,0,0.10833333333333334,0.10833333333333334,0.0,480
241,3,41,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
