global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
181,1,181,cifar100-cl4-task1-npz,0,0,5,4;2;1;3;0,1,freeze_P,0,0,0.5196399345335515,0.5196399345335515,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5196399345335515}","{""1"": 0.5196399345335515}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.17143085086455995,0.02570083587466257,0.0,0.17143085086455995,0.0
182,1,182,cifar100-cl4-task1-npz,0,0,5,0;2;4;3;1,1,freeze_P,0,0,0.5196399345335515,0.5212765957446809,0.0016366612111293755,nan,nan,nan,nan,nan,0,"{""1"": 0.5196399345335515}","{""1"": 0.5212765957446809}","{""1"": 0.0016366612111293755}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.170133813893912,0.025502064897522853,0.0,0.170133813893912,0.0
183,1,183,cifar100-cl4-task1-npz,0,0,5,4;1;0;2;3,1,freeze_P,0,0,0.5212765957446809,0.5212765957446809,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5212765957446809}","{""1"": 0.5212765957446809}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.1688045320620378,0.025236644856863666,0.0,0.1688045320620378,0.0
184,1,184,cifar100-cl4-task1-npz,0,0,5,4;3;2;0;1,1,freeze_P,0,0,0.5212765957446809,0.5212765957446809,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5212765957446809}","{""1"": 0.5212765957446809}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.16752774093547032,0.02505641781363943,0.0,0.16752774093547032,0.0
185,1,185,cifar100-cl4-task1-npz,0,0,5,4;0;2;3;1,1,freeze_P,0,0,0.5212765957446809,0.5212765957446809,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5212765957446809}","{""1"": 0.5212765957446809}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.1663349877772255,0.024851526078836863,0.0,0.1663349877772255,0.0
186,1,186,cifar100-cl4-task1-npz,0,0,5,4;3;0;2;1,1,freeze_P,0,0,0.5212765957446809,0.5204582651391162,-0.0008183306055646877,nan,nan,nan,nan,nan,0,"{""1"": 0.5212765957446809}","{""1"": 0.5204582651391162}","{""1"": -0.0008183306055646877}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.16510583415212549,0.02469063831725768,0.0,0.16510583415212549,0.0
187,1,187,cifar100-cl4-task1-npz,0,0,5,4;0;2;3;1,1,freeze_P,0,0,0.5204582651391162,0.5204582651391162,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5204582651391162}","{""1"": 0.5204582651391162}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.1638999383570489,0.024466766360225385,0.0,0.1638999383570489,0.0
188,1,188,cifar100-cl4-task1-npz,0,0,5,3;0;1;2;4,1,freeze_P,0,0,0.5204582651391162,0.5204582651391162,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5204582651391162}","{""1"": 0.5204582651391162}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.16275458487514505,0.024300080518879573,0.0,0.16275458487514505,0.0
189,1,189,cifar100-cl4-task1-npz,0,0,5,1;4;2;0;3,1,freeze_P,0,0,0.5204582651391162,0.5204582651391162,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5204582651391162}","{""1"": 0.5204582651391162}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.16160270930137888,0.024120422172950153,0.0,0.16160270930137888,0.0
190,1,190,cifar100-cl4-task1-npz,0,0,5,4;2;1;3;0,1,freeze_P,0,0,0.5204582651391162,0.5204582651391162,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5204582651391162}","{""1"": 0.5204582651391162}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.16050761591125204,0.023948298941262207,0.0,0.16050761591125204,0.0
