global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
219,2,19,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.4019607843137254,0
219,2,19,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9012158054711246,0.9148936170212766,0.01367781155015202,658
219,2,19,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.01367781155015202,0
220,2,20,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.632,0.936,0.30400000000000005,125
220,2,20,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.30400000000000005,0
220,2,20,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8041666666666667,0.93125,0.12708333333333333,480
220,2,20,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.12708333333333333,0
220,2,20,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.330188679245283,0.9952830188679245,0.6650943396226414,636
220,2,20,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6650943396226414,0
220,2,20,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9012158054711246,0.9103343465045592,0.00911854103343468,658
220,2,20,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.00911854103343468,0
220,2,20,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5759803921568627,0.9803921568627451,0.40441176470588236,408
220,2,20,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.40441176470588236,0
221,2,21,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5759803921568627,0.9828431372549019,0.4068627450980392,408
221,2,21,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.4068627450980392,0
221,2,21,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.64,0.936,0.29600000000000004,125
221,2,21,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.29600000000000004,0
221,2,21,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.8996960486322189,0.9179331306990881,0.018237082066869248,658
221,2,21,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.018237082066869248,0
221,2,21,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.80625,0.9270833333333334,0.12083333333333335,480
221,2,21,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.12083333333333335,0
221,2,21,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.32861635220125784,0.9937106918238994,0.6650943396226415,636
221,2,21,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6650943396226415,0
222,2,22,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.32861635220125784,0.9968553459119497,0.6682389937106918,636
222,2,22,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6682389937106918,0
222,2,22,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.898176291793313,0.9118541033434651,0.01367781155015202,658
222,2,22,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.01367781155015202,0
222,2,22,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5759803921568627,0.9852941176470589,0.4093137254901962,408
