global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
266,3,66,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,C,0,0.35691823899371067,0.35691823899371067,0.0,636
266,3,66,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
267,3,67,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,C,0,0.09558823529411764,0.09558823529411764,0.0,408
267,3,67,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,C,0,0.33088235294117646,0.33088235294117646,0.0,408
267,3,67,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
268,3,68,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,C,0,0.06458333333333334,0.06458333333333334,0.0,480
268,3,68,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,C,0,0.13125,0.13125,0.0,480
268,3,68,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
269,3,69,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,C,0,0.07142857142857142,0.07142857142857142,0.0,658
269,3,69,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,C,0,0.06382978723404255,0.06382978723404255,0.0,658
269,3,69,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
270,3,70,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,C,0,0.064,0.064,0.0,125
270,3,70,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,C,0,0.312,0.312,0.0,125
270,3,70,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
271,3,71,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,C,0,0.11029411764705882,0.11029411764705882,0.0,408
271,3,71,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,C,0,0.35784313725490197,0.35784313725490197,0.0,408
271,3,71,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
272,3,72,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,C,0,0.05817610062893082,0.05817610062893082,0.0,636
272,3,72,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,C,0,0.3474842767295597,0.3474842767295597,0.0,636
272,3,72,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
273,3,73,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,C,0,0.059748427672955975,0.059748427672955975,0.0,636
273,3,73,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,C,0,0.3490566037735849,0.3490566037735849,0.0,636
273,3,73,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
274,3,74,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,C,0,0.059748427672955975,0.059748427672955975,0.0,636
274,3,74,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,C,0,0.3522012578616352,0.3522012578616352,0.0,636
274,3,74,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
