global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
211,2,11,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0025445292620865367,0
211,2,11,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.08695652173913043,0.043478260869565216,-0.043478260869565216,138
211,2,11,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.043478260869565216,0
211,2,11,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.14049586776859505,0.04132231404958678,-0.09917355371900827,242
211,2,11,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.09917355371900827,0
212,2,12,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.2340966921119593,0.23155216284987276,-0.0025445292620865367,393
212,2,12,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.0025445292620865367,0
212,2,12,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.1322314049586777,0.028925619834710745,-0.10330578512396695,242
212,2,12,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.10330578512396695,0
212,2,12,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.034653465346534656,0.009900990099009901,-0.024752475247524754,202
212,2,12,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024752475247524754,0
212,2,12,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.08695652173913043,0.043478260869565216,-0.043478260869565216,138
212,2,12,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.043478260869565216,0
212,2,12,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.0728744939271255,0.0,-0.0728744939271255,247
212,2,12,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.0728744939271255,0
213,2,13,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.1115702479338843,0.04132231404958678,-0.07024793388429752,242
213,2,13,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.07024793388429752,0
213,2,13,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.07246376811594203,0.036231884057971016,-0.036231884057971016,138
213,2,13,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.036231884057971016,0
213,2,13,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.05263157894736842,0.0,-0.05263157894736842,247
213,2,13,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.05263157894736842,0
213,2,13,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.22137404580152673,0.21374045801526717,-0.007633587786259555,393
213,2,13,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.007633587786259555,0
213,2,13,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.034653465346534656,0.0049504950495049506,-0.029702970297029705,202
213,2,13,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.029702970297029705,0
214,2,14,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.09090909090909091,0.02066115702479339,-0.07024793388429752,242
214,2,14,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.07024793388429752,0
214,2,14,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.024752475247524754,0.0,-0.024752475247524754,202
214,2,14,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024752475247524754,0
214,2,14,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.20865139949109415,0.19338422391857507,-0.015267175572519082,393
214,2,14,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.015267175572519082,0
214,2,14,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.04048582995951417,0.0,-0.04048582995951417,247
214,2,14,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.04048582995951417,0
214,2,14,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.07246376811594203,0.028985507246376812,-0.043478260869565216,138
214,2,14,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.043478260869565216,0
215,2,15,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.024752475247524754,0.0,-0.024752475247524754,202
215,2,15,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024752475247524754,0
215,2,15,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.07024793388429752,0.02066115702479339,-0.049586776859504134,242
215,2,15,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.049586776859504134,0
215,2,15,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.057971014492753624,0.028985507246376812,-0.028985507246376812,138
215,2,15,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.028985507246376812,0
215,2,15,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.02834008097165992,0.0,-0.02834008097165992,247
215,2,15,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.02834008097165992,0
215,2,15,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.19592875318066158,0.17302798982188294,-0.022900763358778636,393
215,2,15,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.022900763358778636,0
216,2,16,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.17557251908396945,0.14249363867684478,-0.03307888040712467,393
216,2,16,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.03307888040712467,0
216,2,16,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.057971014492753624,0.028985507246376812,-0.028985507246376812,138
216,2,16,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.028985507246376812,0
216,2,16,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.024752475247524754,0.0,-0.024752475247524754,202
216,2,16,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024752475247524754,0
216,2,16,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.07024793388429752,0.02066115702479339,-0.049586776859504134,242
216,2,16,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.049586776859504134,0
216,2,16,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.024291497975708502,0.0,-0.024291497975708502,247
216,2,16,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024291497975708502,0
217,2,17,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.024291497975708502,0.0,-0.024291497975708502,247
217,2,17,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024291497975708502,0
217,2,17,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.06198347107438017,0.008264462809917356,-0.05371900826446281,242
217,2,17,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.05371900826446281,0
217,2,17,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.17048346055979643,0.1297709923664122,-0.04071246819338423,393
217,2,17,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.04071246819338423,0
217,2,17,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.057971014492753624,0.021739130434782608,-0.036231884057971016,138
217,2,17,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.036231884057971016,0
217,2,17,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.024752475247524754,0.0,-0.024752475247524754,202
217,2,17,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024752475247524754,0
218,2,18,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.050724637681159424,0.021739130434782608,-0.028985507246376815,138
218,2,18,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.028985507246376815,0
218,2,18,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.024291497975708502,0.0,-0.024291497975708502,247
218,2,18,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024291497975708502,0
218,2,18,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.1628498727735369,0.10941475826972011,-0.0534351145038168,393
218,2,18,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.0534351145038168,0
218,2,18,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.009900990099009901,0.0,-0.009900990099009901,202
218,2,18,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.009900990099009901,0
218,2,18,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.05371900826446281,0.02066115702479339,-0.03305785123966942,242
218,2,18,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.03305785123966942,0
219,2,19,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.050724637681159424,0.014492753623188406,-0.036231884057971016,138
219,2,19,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.036231884057971016,0
219,2,19,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.020242914979757085,0.0,-0.020242914979757085,247
219,2,19,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.020242914979757085,0
219,2,19,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.009900990099009901,0.0,-0.009900990099009901,202
219,2,19,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.009900990099009901,0
219,2,19,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.16030534351145037,0.09669211195928754,-0.06361323155216284,393
219,2,19,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.06361323155216284,0
219,2,19,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.045454545454545456,0.008264462809917356,-0.0371900826446281,242
219,2,19,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.0371900826446281,0
220,2,20,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.012145748987854251,0.0,-0.012145748987854251,247
220,2,20,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.012145748987854251,0
220,2,20,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.028985507246376812,0.014492753623188406,-0.014492753623188406,138
220,2,20,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.014492753623188406,0
220,2,20,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.009900990099009901,0.0,-0.009900990099009901,202
220,2,20,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.009900990099009901,0
220,2,20,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.045454545454545456,0.004132231404958678,-0.04132231404958678,242
220,2,20,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.04132231404958678,0
220,2,20,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.14249363867684478,0.07888040712468193,-0.06361323155216285,393
220,2,20,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.06361323155216285,0
221,2,21,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.13740458015267176,0.0737913486005089,-0.06361323155216286,393
221,2,21,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.06361323155216286,0
221,2,21,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.012145748987854251,0.0,-0.012145748987854251,247
221,2,21,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.012145748987854251,0
221,2,21,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.04132231404958678,0.008264462809917356,-0.03305785123966942,242
